0 0  -0 1
1099001 0.003143012392  -0.001057177669 0.999994502
1100001 -0.00330408086  0.001439758939 0.9999935052
1101001 0.002988688614  -0.001521192126 0.999994377
1102001 -0.002941038854  0.001729696654 0.9999941793
1103001 0.002971808037  -0.001325991908 0.9999947052
1104001 -0.002614170564  0.001842335852 0.9999948861
1105001 0.002881302967  -0.001671181435 0.9999944527
1106001 -0.002729403946  0.002313154456 0.9999935999
1107001 0.002054238786  -0.002482624962 0.9999948084
1108001 -0.002526245258  0.002668470691 0.9999932488
1109001 0.002292841198  -0.00267107122 0.9999938042
1110001 -0.00148234517  0.002605096911 0.9999955082
1111001 0.002147881314  -0.002534317624 0.999994482
1112001 -0.00236782386  0.002192960586 0.9999947923
1113001 0.001991573973  -0.001826142742 0.9999963495
1114001 -0.001657622426  0.001416105552 0.9999976236
1115001 0.00122377672  -0.001260377464 0.999998457
1116001 -0.001455375695  0.001742734246 0.9999974225
1117001 0.001819351402  -0.001893239137 0.9999965529
1118001 -0.002076309327  0.001597420688 0.9999965687
1119001 0.001560122672  -0.001382483521 0.9999978275
1120001 -0.001298648451  0.001051452163 0.9999986041
1121001 0.001697971367  -0.001015087046 0.9999980434
1122001 -0.001411575555  0.001092756844 0.9999984068
1123001 0.001481480355  -0.001334645114 0.9999980121
1124001 -0.000895049985  0.001787257027 0.9999980024
1125001 0.0008622158114  -0.001391277918 0.9999986606
1126001 -0.0003769608081  0.001455777885 0.9999988694
1127001 0.0005697431635  -0.0008076426441 0.9999995117
1128001 -0.0008586722984  0.001211486098 0.9999988976
1129001 0.001173176743  -0.001823764383 0.9999976489
1130001 -0.0002279471861  0.001783021424 0.9999983846
1131001 -0.0003918950181  -0.002483447733 0.9999968396
1132001 0.000172009285  0.002614104025 0.9999965685
1133001 0.000135116026  -0.002847853933 0.9999959358
1134001 -0.0006206614088  0.002974061989 0.999995385
1135001 -9.030449073e-05  -0.002720643095 0.9999962951
1136001 0.0006096387582  0.002482672418 0.9999967325
1137001 -0.0003461577338  -0.001966565003 0.9999980065
1138001 -0.0001807528828  0.00182707699 0.9999983147
1139001 -0.0002394588116  -0.001694109578 0.9999985364
1140001 -0.0005260251369  0.001454833183 0.9999988035
1141001 -3.303732132e-05  -0.001324452511 0.9999991225
1142001 -0.0005618101822  0.001283640543 0.9999990184
1143001 0.0002192449276  -0.001408518338 0.9999989841
1144001 -0.0003923523726  0.001302304554 0.9999990751
1145001 0.0003994503547  -0.001046306931 0.999999373
1146001 -0.0001226831915  0.0008625090946 0.9999996206
1147001 0.0002989157903  -0.00135124387 0.9999990425
1148001 0.0004752678689  0.0022534475 0.9999973482
1149001 -0.001183862712  -0.002138932822 0.9999970118
1150001 0.001345260125  0.00187858784 0.9999973307
1151001 -0.001066401012  -0.002066620991 0.999997296
1152001 0.0006765820309  0.002003848808 0.9999977635
1153001 -0.0006554932805  -0.002002701699 0.9999977799
1154001 0.0004803236624  0.002188739651 0.9999974895
1155001 -0.0003110026593  -0.002842756889 0.9999959111
1156001 0.0006540817717  0.003457893521 0.9999938077
1157001 -0.0008370938553  -0.003564985307 0.9999932952
1158001 0.001207280383  0.003252308115 0.9999939826
1159001 -0.00173076387  -0.00313942542 0.9999935743
1160001 0.002166974591  0.003344089956 0.9999920607
1161001 -0.002076157455  -0.003325976877 0.9999923138
1162001 0.002248363002  0.002778717894 0.9999936119
1163001 -0.002483689207  -0.002362568637 0.9999941249
1164001 0.002306330895  0.002516490599 0.9999941742
1165001 -0.002347973091  -0.002682875171 0.9999936447
1166001 0.00243409068  0.00255781882 0.9999937665
1167001 -0.003265161346  -0.002661499969 0.9999911277
1168001 0.003525007144  0.00218773559 0.9999913942
1169001 -0.004052154872  -0.001924057609 0.9999899391
1170001 0.003561126064  0.001449792875 0.9999926083
1171001 -0.003269470535  -0.001282034904 0.9999938336
1172001 0.002962031514  0.001347806172 0.999994705
1173001 -0.002954465186  -0.00127505013 0.9999948228
1174001 0.002930462596  0.001291176541 0.9999948727
1175001 -0.003422672245  -0.00124039002 0.9999933735
1176001 0.003647846142  0.0004946906289 0.9999932243
1177001 -0.003179887975  -0.0002616213664 0.99999491
1178001 0.002748097944  0.0001202334316 0.9999962169
1179001 -0.002566478027  -1.836565017e-05 0.9999967065
1180001 0.00239592506  -0.0006734345914 0.9999969031
1181001 -0.002468632777  0.0007963099466 0.999996636
1182001 0.003079510616  -0.001061928368 0.9999946946
1183001 -0.003131764528  0.001150812312 0.9999944339
1184001 0.003505776464  -0.00147486725 0.9999927672
1185001 -0.003711323413  0.002307471208 0.9999904509
1186001 0.003044477802  -0.00280321616 0.9999914367
1187001 -0.002927627865  0.002355918827 0.9999929394
1188001 0.002619708363  -0.002587615818 0.9999932208
1189001 -0.001927235662  0.002035892765 0.9999960706
1190001 0.002021657007  -0.001515346725 0.9999968084
1191001 -0.002807918493  0.001705090998 0.9999946042
1192001 0.002679865369  -0.002195153447 0.9999939999
1193001 -0.002608147403  0.001976390902 0.9999946458
1194001 0.00273134157  -0.001555795655 0.9999950597
1195001 -0.002316807416  0.001857956231 0.9999955903
1196001 0.00219620428  -0.001876453056 0.9999958279
1197001 -0.002804697353  0.002581404146 0.9999927351
1198001 0.002748038352  -0.002239957992 0.9999937155
1199001 -0.002822299274  0.001933448694 0.9999941483
1200001 0.002871180915  -0.001665036401 0.9999944921
1201001 -0.002590096106  0.001986137709 0.9999946734
1202001 0.003225812891  -0.002781381746 0.9999909291
1203001 -0.003321561505  0.003241356635 0.9999892305
1204001 0.002879785288  -0.003126375814 0.9999909664
1205001 -0.003007367312  0.003973184002 0.9999875848
1206001 0.002623490092  -0.004169911443 0.9999878646
1207001 -0.001413645387  0.004943913161 0.9999867797
1208001 0.001945140668  -0.005314997594 0.9999839836
1209001 -0.00223314019  0.005376569115 0.9999830528
1210001 0.001635141962  -0.005373288797 0.999984227
1211001 -0.001390755821  0.005452743974 0.9999841667
1212001 0.001442366275  -0.005490418222 0.9999838874
1213001 -0.001112165199  0.005578204936 0.9999838234
1214001 0.00105196821  -0.005912381286 0.9999819685
1215001 -0.0004564559027  0.006062543977 0.9999815186
1216001 0.0004138081811  -0.006272385676 0.9999802429
1217001 -0.0004935702232  0.006312607415 0.9999799536
1218001 1.630168393e-05  -0.005704830182 0.9999837273
1219001 0.0007310360454  0.005837162939 0.9999826965
1220001 -0.0004545499215  -0.006130343883 0.9999811061
1221001 0.0009243753397  0.006305671413 0.9999796919
1222001 -0.0009620455496  -0.005443178479 0.9999847231
1223001 0.0001934115713  0.005158029978 0.9999866787
1224001 -0.0003220209972  -0.004321203238 0.9999906118
1225001 0.0008107075282  0.003883015882 0.9999921326
1226001 -0.001343575698  -0.004343996159 0.9999896623
1227001 0.002179278381  0.003651470214 0.9999909588
1228001 -0.002024407777  -0.003988495343 0.9999899969
1229001 0.002290632209  0.003839459203 0.9999900059
1230001 -0.00259239233  -0.003903802542 0.99998902
1231001 0.002901864371  0.003661430331 0.9999890866
1232001 -0.003026773959  -0.003167853009 0.9999904018
1233001 0.002727145441  0.00286713289 0.9999921712
1234001 -0.002680960214  -0.002895473737 0.9999922144
1235001 0.003246845046  0.003197768443 0.9999896162
1236001 -0.003790451586  -0.002626371127 0.9999893674
1237001 0.003997174486  0.002820947969 0.9999880325
1238001 -0.004168279835  -0.002739488205 0.9999875604
1239001 0.003729726738  0.002518876921 0.9999898723
1240001 -0.004014594869  -0.002148069051 0.9999896345
1241001 0.004410429892  0.002080913496 0.999988109
1242001 -0.00475292709  -0.00179247407 0.9999870984
1243001 0.004690347153  0.001159117543 0.9999883286
1244001 -0.004992060061  -0.0006817227576 0.9999873073
1245001 0.004598485587  0.0001095507693 0.999989421
1246001 -0.004587888373  -0.0004598885958 0.99998937
1247001 0.004659805102  0.0007409808369 0.9999888686
1248001 -0.004577477388  -0.0003511650106 0.9999894618
1249001 0.004614103027  -1.455135592e-05 0.999989355
1250001 -0.00523716962  -7.716444616e-05 0.9999862831
1251001 0.004148474944  4.442007039e-05 0.9999913942
1252001 -0.003674589495  0.000373895708 0.9999931789
1253001 0.004191045859  -0.0008987064589 0.9999908138
1254001 -0.004120478034  0.001426213673 0.9999904939
1255001 0.004278324887  -0.0007572662878 0.9999905613
1256001 -0.004037321485  0.0005286833146 0.9999917104
1257001 0.003985351893  -0.0002864688543 0.9999920176
1258001 -0.003808596252  0.0003759458101 0.9999926767
1259001 0.003773583465  -0.000307736269 0.9999928328
1260001 -0.004072743948  0.0007331192016 0.9999914377
1261001 0.004042087632  -0.001227015983 0.9999910781
1262001 -0.004294291167  0.0009977946625 0.9999902818
1263001 0.004746563983  -0.001059165588 0.9999881742
1264001 -0.0050418315  0.001459305893 0.9999862252
1265001 0.00519423262  -0.001580053782 0.9999852617
1266001 -0.004542513418  0.002226085493 0.9999872051
1267001 0.004414304283  -0.002615268573 0.9999868372
1268001 -0.003828038221  0.003527922792 0.99998645
1269001 0.00369591148  -0.003455356116 0.9999872004
1270001 -0.003685201195  0.003802721194 0.9999859793
1271001 0.004172251026  -0.003611321217 0.9999847754
1272001 -0.004096586285  0.003289666388 0.9999861981
1273001 0.003517217628  -0.004182712033 0.9999850671
1274001 -0.003160572281  0.004308462506 0.999985724
1275001 0.003204484593  -0.004921155133 0.9999827567
1276001 -0.003460537154  0.004809979756 0.9999824444
1277001 0.003382977328  -0.004955605927 0.9999819987
1278001 -0.002952947577  0.004845755531 0.9999838994
1279001 0.002891724791  -0.00458284742 0.9999853177
1280001 -0.002310913902  0.004164925885 0.9999886566
1281001 0.001621300372  -0.004204475483 0.999989847
1282001 -0.001518166418  0.004229911721 0.9999899016
1283001 0.001808937268  -0.004310607566 0.9999890733
1284001 -0.0003160185868  0.003845554519 0.999992556
1285001 -0.0003644228726  -0.004105717395 0.9999915052
1286001 0.0005800206191  0.004162844024 0.9999911672
1287001 -0.001515638102  -0.004143544841 0.999990267
1288001 0.002291832035  0.003434007821 0.9999914776
1289001 -0.002997165059  -0.00366279653 0.9999888005
1290001 0.003419617485  0.003515546457 0.9999879736
1291001 -0.003313862187  -0.003367914999 0.9999888378
1292001 0.003881591785  0.003402403068 0.9999866785
1293001 -0.003512290284  -0.003570311178 0.9999874584
1294001 0.003609042885  0.003542059822 0.9999872144
1295001 -0.003948800219  -0.003124059186 0.9999873237
1296001 0.004455395512  0.003241541526 0.9999848209
1297001 -0.005075123161  -0.003036687094 0.9999825108
1298001 0.005163377589  0.002420472486 0.9999837404
1299001 -0.006069966458  -0.00191038372 0.9999797529
1300001 0.00622638132  0.00178100361 0.99997903
1301001 -0.006684349394  -0.001834644678 0.9999759766
1302001 0.006352703508  0.00182247416 0.9999781608
1303001 -0.006583806032  -0.001316149072 0.9999774605
1304001 0.006613811051  0.001175129598 0.9999774382
1305001 -0.006396046909  -0.000550696411 0.9999793936
1306001 0.006543267985  0.0002956442781 0.999978549
1307001 -0.006368278573  -8.271266875e-05 0.999979719
1308001 0.006324936681  4.681885472e-05 0.9999799964
1309001 -0.006914574147  -0.0003167489974 0.999976044
1310001 0.007325137588  -1.885423854e-05 0.9999731708
1311001 -0.007772284131  0.001278356778 0.9999689784
1312001 0.007771281857  -0.001057706217 0.9999692439
1313001 -0.007162011249  0.001731628621 0.9999728533
1314001 0.006880015486  -0.001698059577 0.9999748908
1315001 -0.007005309625  0.002173426238 0.9999731007
1316001 0.007205487613  -0.002830918539 0.9999700331
1317001 -0.00728910472  0.002899676916 0.9999692301
1318001 0.007416963875  -0.002307391577 0.999969832
1319001 -0.007616582238  0.003057561052 0.9999663191
1320001 0.007314897985  -0.003075029457 0.9999685179
1321001 -0.007174061413  0.003282348489 0.9999688792
1322001 0.00697595357  -0.003963613901 0.9999678125
1323001 -0.006026943544  0.004746831236 0.9999705715
1324001 0.006030089826  -0.00573785535 0.9999653571
1325001 -0.005662310997  0.006161559641 0.9999649862
1326001 0.005632699022  -0.005917093045 0.9999666299
1327001 -0.005342514467  0.00662929956 0.9999637544
1328001 0.004825909591  -0.006025189294 0.9999702035
1329001 -0.004303328008  0.006706921925 0.9999682489
1330001 0.003982505461  -0.006986037593 0.9999676671
1331001 -0.004201038772  0.006883161794 0.9999674863
1332001 0.003989527794  -0.007024197436 0.9999673718
1333001 -0.004920862947  0.007054300568 0.9999630104
1334001 0.004940338154  -0.007894593358 0.9999566334
1335001 -0.004480595358  0.007704082387 0.999960285
1336001 0.004492578158  -0.007789452151 0.9999595699
1337001 -0.004029720627  0.007611044153 0.9999629161
1338001 0.003710726252  -0.008424573772 0.9999576278
1339001 -0.003195466331  0.008111863835 0.9999619927
1340001 0.002512510155  -0.00837973814 0.999961733
1341001 -0.001317816505  0.008345618405 0.9999643065
1342001 0.0009144483109  -0.008469739064 0.9999637131
1343001 -0.000332062766  0.008315748788 0.9999653686
1344001 -0.0008358791264  -0.008308476275 0.9999651348
1345001 0.001321020395  0.008369966115 0.9999640988
1346001 -0.001844401086  -0.008315625578 0.9999637238
1347001 0.002107364067  0.008764887791 0.9999593672
1348001 -0.002871344194  -0.009161568965 0.9999539096
1349001 0.003843613901  0.009075815949 0.9999514271
1350001 -0.003821103542  -0.00994402753 0.9999432563
1351001 0.004501181468  0.009269081042 0.9999469105
1352001 -0.004918594134  -0.008699425128 0.9999500626
1353001 0.005578791417  0.007940619723 0.9999529109
1354001 -0.005992461517  -0.007569511015 0.9999533955
1355001 0.006589153058  0.007505700597 0.9999501227
1356001 -0.006370541849  -0.007441083429 0.9999520222
1357001 0.007054201995  0.00678086407 0.9999521281
1358001 -0.007466064586  -0.006321016255 0.9999521503
1359001 0.007549166868  0.005658744461 0.9999554935
1360001 -0.008572347349  -0.005054991292 0.9999504799
1361001 0.008490323744  0.004583273272 0.9999534531
1362001 -0.008667525279  -0.004321666369 0.9999530976
1363001 0.008802166056  0.004034610586 0.9999531209
1364001 -0.009208904927  -0.003603547979 0.9999511042
1365001 0.009472931847  0.003447616612 0.9999491876
1366001 -0.00928163005  -0.002607225213 0.9999535259
1367001 0.009609074858  0.002435396685 0.9999508662
1368001 -0.009497768836  -0.001536186762 0.9999537153
1369001 0.009459754749  0.0007603770108 0.9999549666
1370001 -0.01011522704  -0.000380756387 0.9999487674
1371001 0.01018837781  -0.0003358791994 0.9999480409
1372001 -0.0101080513  0.0004389137663 0.9999488162
1373001 0.01026349574  -0.0006140677408 0.9999471405
1374001 -0.01075490179  0.001312627198 0.999941303
1375001 0.01097943847  -0.002295994835 0.9999370883
1376001 -0.01110238408  0.002689282005 0.9999347504
1377001 0.01028379526  -0.00310912801 0.9999422869
1378001 -0.009208076863  0.003343982848 0.9999520135
1379001 0.008752039618  -0.004169997782 0.9999530055
1380001 -0.008616778273  0.004047722913 0.9999546827
1381001 0.009362755132  -0.004112865924 0.9999477103
1382001 -0.009589201539  0.00424111875 0.9999450287
1383001 0.009581841561  -0.005094482052 0.9999411157
1384001 -0.009155668096  0.005620839023 0.9999422884
1385001 0.008741744775  -0.005850580293 0.9999446749
1386001 -0.008268432511  0.006424569164 0.9999451776
1387001 0.008479407702  -0.006596458139 0.9999422917
1388001 -0.007923605526  0.007097722802 0.9999434179
1389001 0.006781256583  -0.007521413901 0.9999487203
1390001 -0.006329544376  0.007411005045 0.999952506
1391001 0.005723527224  -0.007360471084 0.9999565315
1392001 -0.005352001213  0.007923175944 0.9999542888
1393001 0.004733749838  -0.008266038702 0.9999546312
1394001 -0.003805893827  0.00834366763 0.9999579485
1395001 0.004181215015  -0.008239530876 0.999957313
1396001 -0.003965297883  0.00850012801 0.9999560113
1397001 0.003524835756  -0.008549966725 0.999957236
1398001 -0.003318054957  0.009020064212 0.9999538136
1399001 0.003322068401  -0.008777076521 0.9999559626
1400001 -0.002319175793  0.009369267055 0.9999534182
1401001 0.00161190415  -0.009029552852 0.9999579337
1402001 -0.0006332932485  0.008566024847 0.9999631105
1403001 0.0005092632257  -0.009245619093 0.9999571288
1404001 0.0001111539328  0.009588462398 0.9999540236
1405001 -0.0002484190852  -0.009307605797 0.9999566526
1406001 0.0007507750867  0.009070183919 0.9999585833
1407001 -0.001021546663  -0.009028742705 0.9999587184
1408001 0.0009171420243  0.009304867878 0.9999562883
1409001 -0.00115403378  -0.009410301487 0.9999550564
1410001 0.001104318427  0.008791454951 0.9999607448
1411001 -0.001544916555  -0.009042480538 0.9999579226
1412001 0.001353204263  0.009534240071 0.9999536326
1413001 -0.001808144741  -0.009362412963 0.999954537
1414001 0.002458045183  0.009342646573 0.9999533355
1415001 -0.002145022875  -0.008708931142 0.999959776
1416001 0.003041858463  0.008868892611 0.9999560441
1417001 -0.003587324431  -0.009278894496 0.9999505155
1418001 0.003169474983  0.008978825551 0.9999546667
1419001 -0.003760540446  -0.009153012685 0.9999510393
1420001 0.0046598933  0.008733812266 0.9999510019
1421001 -0.005126073962  -0.008486887504 0.999950847
1422001 0.005329488348  0.008195834013 0.9999522114
1423001 -0.005911961309  -0.007775349848 0.9999522953
1424001 0.006066531078  0.007989271138 0.9999496833
1425001 -0.00720174869  -0.007813352138 0.9999435417
1426001 0.007775586355  0.007222990354 0.9999436829
1427001 -0.007923302916  -0.006935667102 0.9999445575
1428001 0.007836243626  0.0070522591 0.9999444281
1429001 -0.008145202873  -0.006378711637 0.9999464826
1430001 0.008790953684  0.006425904014 0.9999407118
1431001 -0.009299873442  -0.005839755559 0.9999397031
1432001 0.009665984768  0.004940502564 0.9999410785
1433001 -0.01050496874  -0.004153109401 0.9999361968
1434001 0.01003437311  0.004075433153 0.9999413495
1435001 -0.01026247049  -0.003209252572 0.9999421897
1436001 0.01014586572  0.00275521016 0.9999447337
1437001 -0.01045634405  -0.003012887431 0.9999407921
1438001 0.01060738377  0.002135299936 0.9999414604
1439001 -0.01088812455  -0.001753986984 0.9999391844
1440001 0.01047178717  0.00125018379 0.999944388
1441001 -0.0107509238  -0.000698904887 0.999941963
1442001 0.01069536896  0.001232843656 0.9999420431
1443001 -0.01116164849  -0.000596849635 0.9999375289
1444001 0.0108078207  0.0004329196129 0.9999415002
1445001 -0.01105494508  0.001031181786 0.9999383607
1446001 0.01129151244  -0.00181648092 0.9999345991
1447001 -0.01088633653  0.002483655211 0.9999376578
1448001 0.009807114615  -0.003008579946 0.9999473832
1449001 -0.009875382398  0.003522542678 0.9999450329
1450001 0.009589452683  -0.004380313993 0.9999444262
1451001 -0.00954281963  0.005351297083 0.9999401475
1452001 0.009278532066  -0.00498147634 0.9999445455
1453001 -0.008982285969  0.005229505336 0.9999459841
1454001 0.00840718077  -0.005551289662 0.9999492501
1455001 -0.007927209322  0.006311736195 0.9999486595
1456001 0.007693963815  -0.006714959875 0.9999478549
1457001 -0.007781153365  0.006474562208 0.9999487657
1458001 0.007428944707  -0.007138746783 0.9999469233
1459001 -0.007219281663  0.007511219453 0.9999457305
1460001 0.006477110915  -0.007645962388 0.999949792
1461001 -0.005790475872  0.007677976955 0.9999537586
1462001 0.006263017014  -0.007897250101 0.9999492029
1463001 -0.005568034071  0.008187219463 0.9999509822
1464001 0.005639969548  -0.00826871851 0.9999499084
1465001 -0.005577025982  0.0085497244 0.9999478983
1466001 0.005331081668  -0.008544054302 0.9999492882
1467001 -0.005149070807  0.009223517173 0.9999442055
1468001 0.005191915926  -0.00956814737 0.9999407457
1469001 -0.004641104788  0.01022415358 0.9999369616
1470001 0.003192649752  -0.01105559476 0.9999337884
1471001 -0.002618958417  0.01073416845 0.9999389576
1472001 0.001759381462  -0.01046499878 0.9999436928
1473001 -0.001631014563  0.01033977299 0.9999452131
1474001 0.0008768160625  -0.0105010978 0.9999444777
1475001 -0.001149846512  0.01095469964 0.9999393345
1476001 0.0005960659259  -0.01146744253 0.9999340692
1477001 -0.0003023363315  0.01199334864 0.9999280317
1478001 -0.0001634647485  -0.01108355477 0.9999385623
1479001 0.0005796081532  0.01048404863 0.999944873
1480001 -0.001243916108  -0.009996632403 0.9999492589
1481001 0.001740750616  0.009411635104 0.9999541946
1482001 -0.002277432642  -0.009347676065 0.9999537162
1483001 0.002481042427  0.009574495211 0.9999510857
1484001 -0.003333736068  -0.009134258324 0.9999527248
1485001 0.003614403526  0.008467805538 0.9999576154
1486001 -0.003999658468  -0.008362706101 0.9999570332
1487001 0.004513140896  0.008661310336 0.9999523056
1488001 -0.004659615069  -0.009586751235 0.9999431896
1489001 0.005174557308  0.009617171509 0.9999403654
1490001 -0.006170043741  -0.009227934628 0.9999383861
1491001 0.006430569825  0.008133647856 0.9999462445
1492001 -0.007035480048  -0.007862214541 0.9999443424
1493001 0.006999174368  0.008268608068 0.9999413193
1494001 -0.006766963611  -0.007848460513 0.9999463036
1495001 0.006492462405  0.008473481672 0.9999430226
1496001 -0.006660775427  -0.008110104762 0.9999449288
1497001 0.006637228095  0.009023007528 0.9999372645
1498001 -0.00742471144  -0.008844548739 0.9999333217
1499001 0.007999276132  0.008075474194 0.9999353972
1500001 -0.008531801992  -0.007363801249 0.9999364895
