0 0  -0 1
547001 -0.01113262656  -0.005002397125 0.9999255175
548001 -0.01097519535  -0.005004174806 0.999927249
549001 -0.01057680807  -0.005603029955 0.999928366
550001 -0.01015419996  -0.004875654352 0.999936558
551001 -0.01073956448  -0.005292332044 0.9999283239
552001 -0.009898984942  -0.005615490665 0.999935236
553001 -0.009933738755  -0.00558752808 0.999935048
554001 -0.01081602833  -0.00580686557 0.999924644
555001 -0.01110932997  -0.00556336756 0.9999228128
556001 -0.01011160187  -0.005953029629 0.9999311561
557001 -0.01005276324  -0.005767561844 0.9999328363
558001 -0.009934731692  -0.005655818444 0.9999346542
559001 -0.009761695539  -0.005945373515 0.9999346787
560001 -0.009248623527  -0.005515252108 0.9999420207
561001 -0.009017360572  -0.005908738453 0.9999418853
562001 -0.008445755418  -0.004862395114 0.999952512
563001 -0.007863707937  -0.004670878169 0.9999581716
564001 -0.007125704968  -0.004506753258 0.9999644561
565001 -0.006425094499  -0.004254115058 0.9999703098
566001 -0.007022966855  -0.003843107067 0.9999679537
567001 -0.006470336116  -0.003951589064 0.9999712594
568001 -0.006740892163  -0.003179070458 0.9999722265
569001 -0.006319425627  -0.003946378236 0.999972245
570001 -0.005795586833  -0.00360119973 0.9999767209
571001 -0.005190132067  -0.003021488162 0.9999819664
572001 -0.005163659784  -0.003271803284 0.9999813157
573001 -0.00511662731  -0.003534101981 0.9999806649
574001 -0.004881872818  -0.003616916642 0.9999815424
575001 -0.004557016022  -0.003737805437 0.999982631
576001 -0.004253695803  -0.003696395335 0.9999841212
577001 -0.003951822223  -0.004205199686 0.9999833495
578001 -0.00434096254  -0.004949261388 0.9999783301
579001 -0.003180706688  -0.004100955479 0.9999865325
580001 -0.00321848018  -0.003568656613 0.9999884529
581001 -0.002772109214  -0.00349262144 0.9999900584
582001 -0.003497611445  -0.002417587049 0.9999909609
583001 -0.002549883731  -0.003024782968 0.9999921743
584001 -0.002559906588  -0.003291322787 0.9999913069
585001 -0.00295880729  -0.002598226392 0.9999922473
586001 -0.003320836075  -0.00210114001 0.9999922785
587001 -0.003655216868  -0.001820677327 0.9999916622
588001 -0.004540143264  -0.001976466648 0.9999877402
589001 -0.00481856208  -0.002281618007 0.9999857877
590001 -0.004704313876  -0.001982427481 0.9999869696
591001 -0.004258954007  -0.002584724606 0.9999875901
592001 -0.004118765208  -0.002645064833 0.9999880196
593001 -0.0044041945  -0.00224320565 0.9999877854
594001 -0.0042996336  -0.003050806063 0.9999861027
595001 -0.004869433676  -0.003239780636 0.999982896
596001 -0.005316890323  -0.002793215276 0.9999819641
597001 -0.006024927265  -0.002824262534 0.9999778616
598001 -0.006200703606  -0.003075274439 0.9999760466
599001 -0.006405212064  -0.002455359346 0.9999764719
600001 -0.005729071566  -0.002666546031 0.9999800334
601001 -0.006795056503  -0.003019036317 0.9999723559
602001 -0.006539379434  -0.002760172729 0.9999748086
603001 -0.006606418314  -0.003133171534 0.9999732688
604001 -0.007328052353  -0.002987381708 0.9999686871
605001 -0.007051173573  -0.003085555957 0.9999703797
606001 -0.007523545111  -0.00296428869 0.999967304
607001 -0.007611609788  -0.003559620416 0.9999646956
608001 -0.006904905153  -0.004845946904 0.9999644189
609001 -0.006322363427  -0.004305720808 0.9999707438
610001 -0.005411906772  -0.003991557112 0.9999773891
611001 -0.005723385545  -0.003328443437 0.9999780819
612001 -0.005163594233  -0.00368061907 0.9999798949
613001 -0.005548714438  -0.00424758845 0.9999755845
614001 -0.005612234855  -0.005209223787 0.9999706829
615001 -0.005238644168  -0.004956291772 0.9999739955
616001 -0.005688614257  -0.004138820622 0.9999752546
617001 -0.005168988601  -0.005247453698 0.9999728725
618001 -0.00476587917  -0.00451989118 0.9999784282
619001 -0.004289210903  -0.004537777267 0.9999805054
620001 -0.004567618087  -0.004312473866 0.9999802695
621001 -0.005004132951  -0.00415030389 0.9999788665
622001 -0.00429220413  -0.004361749178 0.9999812758
623001 -0.004796702149  -0.004461230818 0.9999785443
624001 -0.004553653101  -0.004175841752 0.9999809131
625001 -0.003965255639  -0.004354953083 0.9999826554
626001 -0.004970946754  -0.003813114701 0.9999803747
627001 -0.005445334179  -0.004435855439 0.9999753354
628001 -0.005298216546  -0.004972356554 0.9999736019
629001 -0.004675371332  -0.004100553382 0.9999806629
630001 -0.004992347952  -0.003532308088 0.9999812994
631001 -0.005244482921  -0.003584868948 0.9999798218
632001 -0.004758146507  -0.003892570911 0.9999811037
633001 -0.00477437159  -0.004389684295 0.9999789677
634001 -0.00520709658  -0.004285332082 0.9999772607
635001 -0.005068591603  -0.004726024686 0.9999759867
636001 -0.005492519194  -0.00463751682 0.9999741624
637001 -0.004974690666  -0.004165224955 0.9999789514
638001 -0.004203174161  -0.004046172812 0.9999829807
639001 -0.004210288902  -0.003455378637 0.9999851667
640001 -0.0043011397  -0.003230860618 0.9999855307
641001 -0.004242340925  -0.003213794225 0.9999858369
642001 -0.004520786713  -0.002789038881 0.9999858917
643001 -0.004601018294  -0.002832257577 0.9999854043
644001 -0.004544408108  -0.003702647112 0.9999828192
645001 -0.005145944481  -0.003947586568 0.9999789676
646001 -0.00527719891  -0.004429371182 0.9999762656
647001 -0.005959306582  -0.004334977155 0.9999728469
648001 -0.005762470727  -0.004492135175 0.9999733069
649001 -0.005724085311  -0.005402590055 0.9999690229
650001 -0.005556524137  -0.006037987227 0.9999663333
651001 -0.005322378501  -0.005577047605 0.9999702839
652001 -0.005683629905  -0.005684691537 0.9999676897
653001 -0.005077046828  -0.005535783646 0.9999717889
654001 -0.006085408337  -0.005111230825 0.999968421
655001 -0.006351051698  -0.005183712778 0.999966396
656001 -0.006710817039  -0.005168718144 0.9999641239
657001 -0.007580591452  -0.005013182569 0.9999587004
658001 -0.007201537376  -0.004941908128 0.9999618569
659001 -0.006446620113  -0.004803538424 0.999967683
660001 -0.006830776791  -0.005234783023 0.999962968
661001 -0.006894208464  -0.005147632578 0.9999629851
662001 -0.007282152142  -0.004346681377 0.9999640376
663001 -0.007939429255  -0.004657027701 0.9999576378
664001 -0.008412522169  -0.00555070234 0.9999492082
665001 -0.007831758538  -0.00590014134 0.9999519247
666001 -0.008223764816  -0.006058318125 0.9999478318
667001 -0.007859791943  -0.006247702357 0.9999495936
668001 -0.008646338512  -0.006257156694 0.9999430427
669001 -0.007797236193  -0.006975627625 0.9999452703
670001 -0.007926663119  -0.007305139452 0.9999418997
671001 -0.008066797021  -0.006976013596 0.9999431293
672001 -0.007799005612  -0.007650754333 0.9999403189
673001 -0.007672128014  -0.008077055431 0.9999379478
674001 -0.006684948926  -0.007751659202 0.9999476102
675001 -0.007052156117  -0.008437560407 0.9999395354
676001 -0.006698908433  -0.008521580808 0.9999412519
677001 -0.006382583849  -0.008823404946 0.9999407033
678001 -0.006394952528  -0.009155828953 0.9999376357
679001 -0.006985460731  -0.009962097312 0.9999259772
680001 -0.006841371821  -0.01027807551 0.9999237754
681001 -0.007607917077  -0.01019824508 0.9999190544
682001 -0.00681887424  -0.009975018964 0.9999269983
683001 -0.006624634765  -0.01104323534 0.9999170771
684001 -0.006690647828  -0.01071163182 0.9999202448
685001 -0.00575055965  -0.01063820981 0.999926877
686001 -0.005740563558  -0.01076510408 0.9999255764
687001 -0.006056357203  -0.01051939979 0.9999263286
688001 -0.006560279259  -0.01028627387 0.9999255748
689001 -0.005991096511  -0.01023363801 0.9999296872
690001 -0.004714804361  -0.01056481532 0.9999330753
691001 -0.003988040913  -0.0105912975 0.9999359579
692001 -0.003971358673  -0.009734805867 0.9999447293
693001 -0.004239724199  -0.009371979112 0.9999470939
694001 -0.005516978623  -0.009251205 0.9999419873
695001 -0.0050251215  -0.008078374501 0.9999547429
696001 -0.004840652278  -0.009310363179 0.999944941
697001 -0.004687038141  -0.009145111658 0.9999471978
698001 -0.005084050753  -0.009139657278 0.999945308
699001 -0.005672662443  -0.009553538682 0.9999382734
700001 -0.005586002978  -0.00927233687 0.9999414084
701001 -0.005356229874  -0.008776114598 0.9999471438
702001 -0.005393735363  -0.008082725571 0.9999527874
703001 -0.005082718765  -0.008260899493 0.9999529606
704001 -0.005665617802  -0.009386002594 0.9999399
705001 -0.005705706834  -0.009225570662 0.9999411651
706001 -0.00483168712  -0.009268651624 0.9999453719
707001 -0.003959091122  -0.009384572738 0.9999481263
708001 -0.004799472381  -0.009031067696 0.999947701
709001 -0.005171364496  -0.008368052759 0.9999516151
710001 -0.004232364902  -0.009008750478 0.9999504635
711001 -0.003900940848  -0.008371153245 0.9999573523
712001 -0.004078801868  -0.008871527695 0.9999523285
713001 -0.004089361399  -0.008724189293 0.9999535817
714001 -0.003532507967  -0.008371367845 0.9999587199
715001 -0.00430536738  -0.008047951174 0.9999583462
716001 -0.005465404645  -0.0083094012 0.9999505403
717001 -0.005124481401  -0.008468094076 0.9999510143
718001 -0.004422090661  -0.008174203695 0.9999568128
719001 -0.004659425773  -0.008313455081 0.999954587
720001 -0.004510519714  -0.007700341085 0.9999601791
721001 -0.005697436242  -0.008889217402 0.9999442589
722001 -0.005170645548  -0.00855653437 0.9999500238
723001 -0.004196184223  -0.007801244821 0.9999607655
724001 -0.004138058542  -0.007476179744 0.9999634909
725001 -0.004523455777  -0.007434752407 0.9999621306
726001 -0.005299494646  -0.006981163197 0.9999615886
727001 -0.005305423617  -0.007610051536 0.9999569688
728001 -0.005596545522  -0.007015828367 0.9999597275
729001 -0.005806020604  -0.00711523493 0.9999578308
730001 -0.006305356874  -0.006956145989 0.9999559262
731001 -0.005836776296  -0.006729224294 0.9999603239
732001 -0.006060819036  -0.005616444577 0.9999658604
733001 -0.006120843461  -0.00504480158 0.9999685421
734001 -0.005568185446  -0.005229782053 0.9999708219
735001 -0.005615927924  -0.005284012882 0.9999702698
736001 -0.005804919434  -0.004919346586 0.999971051
737001 -0.00624780715  -0.005339742707 0.9999662254
738001 -0.006008725616  -0.005288860143 0.999967961
739001 -0.005790865198  -0.004772450292 0.9999718443
740001 -0.005787063  -0.005638418099 0.9999673585
741001 -0.005738509941  -0.005323358181 0.9999693651
742001 -0.006550942091  -0.005609340012 0.9999628095
743001 -0.006593473475  -0.005402306831 0.9999636699
744001 -0.006668783595  -0.005103837841 0.9999647384
745001 -0.00654151352  -0.004966267955 0.9999662718
746001 -0.006836571818  -0.004753860412 0.9999653304
747001 -0.006225997516  -0.004853701984 0.9999688387
748001 -0.006014187389  -0.005372935056 0.99996748
749001 -0.006408007245  -0.0063011351 0.9999596157
750001 -0.006480075123  -0.006656768693 0.999956847
751001 -0.006855676568  -0.007203472571 0.9999505536
752001 -0.00715284358  -0.007709449386 0.999944699
753001 -0.007044444787  -0.007235148865 0.9999490128
754001 -0.006720588389  -0.00731185351 0.999950684
755001 -0.006961028672  -0.007238083179 0.9999495758
756001 -0.006220445695  -0.007623158497 0.9999515955
757001 -0.00694494012  -0.007808894996 0.9999453929
758001 -0.006828530645  -0.00721758456 0.9999506375
759001 -0.00696791995  -0.007940804898 0.9999441942
760001 -0.006620740527  -0.009036831437 0.9999372487
761001 -0.005814763516  -0.008662757186 0.999945571
762001 -0.005600851273  -0.008104560439 0.999951472
763001 -0.005122460088  -0.008108821597 0.9999540026
764001 -0.005699053168  -0.007721471864 0.9999539487
765001 -0.005648326956  -0.007339201576 0.9999571153
766001 -0.005871817422  -0.00762191058 0.999953713
767001 -0.005341521821  -0.007867596274 0.9999547834
768001 -0.00518766197  -0.008009837883 0.9999544642
769001 -0.005344127559  -0.007957001993 0.9999540621
770001 -0.005724477615  -0.007309681795 0.9999568985
771001 -0.005834064914  -0.006926453384 0.9999589931
772001 -0.006638948011  -0.006932035007 0.9999539345
773001 -0.006759915717  -0.00690444427 0.9999533149
774001 -0.006364598744  -0.006538364135 0.9999583699
775001 -0.006785828031  -0.006200704958 0.9999577509
776001 -0.006806536948  -0.005857852753 0.9999596774
777001 -0.006746839927  -0.00678303883 0.9999542342
778001 -0.006832285286  -0.007031378171 0.9999519386
779001 -0.006960332615  -0.006125603084 0.9999570144
780001 -0.007655816433  -0.006320883879 0.9999507162
781001 -0.008013474726  -0.006642949112 0.9999458262
782001 -0.00872503605  -0.006949962129 0.9999377839
783001 -0.008788812083  -0.007142980775 0.9999358652
784001 -0.00847142899  -0.006059251866 0.9999457586
785001 -0.008519095919  -0.005697503557 0.9999474803
786001 -0.009199652122  -0.006098693703 0.9999390842
787001 -0.009479895807  -0.006345381543 0.9999349317
788001 -0.008900320246  -0.006696820012 0.9999379665
789001 -0.008525182904  -0.00670517887 0.9999411791
790001 -0.00806569155  -0.006872785898 0.9999438531
791001 -0.008523092626  -0.006765657597 0.9999407896
792001 -0.009704685264  -0.006364927253 0.9999326511
793001 -0.00887295917  -0.006182949715 0.9999415191
794001 -0.008501100566  -0.004970826372 0.9999515098
795001 -0.00839868042  -0.004139213263 0.9999561635
796001 -0.008059051475  -0.003954973348 0.9999597041
797001 -0.008304070579  -0.004038355311 0.9999573661
798001 -0.008549327327  -0.004711495925 0.9999523542
799001 -0.008576722404  -0.004703035351 0.9999521594
800001 -0.009016006094  -0.00544723632 0.999944518
801001 -0.00945510121  -0.005511108822 0.9999401125
802001 -0.01077243186  -0.005555968854 0.9999265402
803001 -0.01059343416  -0.006049992618 0.9999255855
804001 -0.01115945953  -0.006125154697 0.9999189711
805001 -0.01056770706  -0.006010429561 0.9999260964
806001 -0.01130605554  -0.006448990389 0.9999152882
807001 -0.01220920734  -0.006151855056 0.9999065405
808001 -0.01248102622  -0.005608374479 0.9999063806
809001 -0.01276549477  -0.005477415069 0.9999035153
810001 -0.01281004168  -0.005726484888 0.9999015502
811001 -0.01218986235  -0.006013582654 0.9999076177
812001 -0.01259124809  -0.005830295928 0.9999037294
813001 -0.01307937419  -0.005270413875 0.9999005713
814001 -0.01327330444  -0.005460654781 0.9998969949
815001 -0.01296973187  -0.005114062469 0.9999028114
816001 -0.01315219826  -0.005394997101 0.9998989517
817001 -0.01366137303  -0.005151270854 0.9998934099
818001 -0.01399040682  -0.004610199707 0.9998915013
819001 -0.01344920751  -0.00503722038 0.9998968672
820001 -0.01299229131  -0.00466042914 0.9999047358
821001 -0.01240737859  -0.00489630707 0.9999110375
822001 -0.0123377506  -0.004525973387 0.9999136439
823001 -0.0122117729  -0.00493614148 0.9999132497
824001 -0.01133558957  -0.004986164387 0.9999233183
825001 -0.01122497787  -0.004932193812 0.9999248338
826001 -0.01065158153  -0.004719843374 0.9999321311
827001 -0.01051443422  -0.004973745361 0.9999323519
828001 -0.009775840317  -0.004672305854 0.9999412995
829001 -0.009228333654  -0.004759924702 0.999946089
830001 -0.009463064748  -0.004237682396 0.9999462447
831001 -0.009887271417  -0.003327074333 0.9999455847
832001 -0.01034873461  -0.003023003622 0.9999418808
833001 -0.01044227367  -0.003347131822 0.9999398759
834001 -0.01041285746  -0.003045389122 0.9999411472
835001 -0.01111318113  -0.002810282679 0.9999342975
836001 -0.01117143252  -0.002806133175 0.9999336601
837001 -0.01086375233  -0.002817235104 0.999937019
838001 -0.01098630525  -0.00310566628 0.9999348258
839001 -0.01091038047  -0.002723755662 0.9999367703
840001 -0.01101486441  -0.002748587197 0.9999355569
841001 -0.01044284404  -0.003114843371 0.9999406205
842001 -0.01049862033  -0.002736552968 0.9999411433
843001 -0.009942836354  -0.003463844159 0.9999445693
844001 -0.009499858518  -0.003984892941 0.9999469352
845001 -0.009875300709  -0.003478251452 0.9999451885
846001 -0.01071254459  -0.003336453617 0.9999370527
847001 -0.01086915341  -0.002576984273 0.9999376083
848001 -0.01118275748  -0.002669948637 0.9999339064
849001 -0.01026427117  -0.002827130668 0.9999433244
850001 -0.009715931709  -0.002901451332 0.9999485897
851001 -0.008912085304  -0.001919221358 0.9999584447
852001 -0.008661184896  -0.0007914010355 0.999962178
853001 -0.008005590965  -0.0009102376183 0.9999675404
854001 -0.008311435193  -0.001221622822 0.9999647131
855001 -0.00760882312  -0.0008763606976 0.9999706684
856001 -0.007688815146  -0.001197771619 0.9999697232
857001 -0.007737782588  -0.0007609341647 0.9999697733
858001 -0.007930048557  -0.0005863580154 0.9999683847
859001 -0.00815775761  -8.686279216e-05 0.9999667211
860001 -0.008359274752  -0.0002464168559 0.9999650302
861001 -0.008584304967  -0.0002805170366 0.9999631148
862001 -0.008595730871  -0.0002077584651 0.9999630344
863001 -0.008970496539  0.0004557691258 0.9999596603
864001 -0.009300378724  0.0003895292167 0.9999566746
865001 -0.009454858063  9.153700304e-05 0.9999552976
866001 -0.009372047106  0.0007285369395 0.9999558159
867001 -0.008751762274  -0.0003696444493 0.9999616342
868001 -0.008746560972  -0.001191673652 0.999961038
869001 -0.008276439419  -0.0003666163802 0.9999656824
870001 -0.008713460507  -2.704923538e-05 0.9999620366
871001 -0.008471035362  -0.0001831113575 0.9999641033
872001 -0.008325990931  -0.000381221371 0.9999652656
873001 -0.008058187191  -0.0008860073049 0.9999671397
874001 -0.008095276618  -0.001310336125 0.9999663741
875001 -0.008863733081  -0.001617079042 0.9999594087
876001 -0.009220480522  -0.001670971405 0.9999560943
877001 -0.009159052919  -0.001565678109 0.9999568292
878001 -0.009414415446  -0.002274580669 0.9999530964
879001 -0.009378157393  -0.002385953832 0.9999531775
880001 -0.009263045844  -0.00208893153 0.9999549151
881001 -0.009512207374  -0.00225842419 0.9999522075
882001 -0.01014398421  -0.002939212626 0.9999442287
883001 -0.01014029334  -0.002284920276 0.9999459753
884001 -0.01022222289  -0.002622855714 0.9999443118
885001 -0.01024040245  -0.002872527464 0.9999434397
886001 -0.01076456708  -0.003174005887 0.9999370228
887001 -0.01103251569  -0.003761817857 0.9999320638
888001 -0.01142013401  -0.003250543021 0.9999295047
889001 -0.01133331625  -0.003331224092 0.9999302269
890001 -0.0103974539  -0.002559273104 0.9999426698
891001 -0.01038704226  -0.003253336224 0.9999407607
892001 -0.01079670808  -0.004473817341 0.9999317056
893001 -0.01105390188  -0.004488293039 0.9999288306
894001 -0.01067821873  -0.005712436016 0.9999266691
895001 -0.01059747333  -0.00621061931 0.999924558
896001 -0.01022257029  -0.00679824382 0.9999246386
897001 -0.01069485813  -0.00581847894 0.9999258798
898001 -0.01146921973  -0.005649171278 0.9999182685
899001 -0.01072154669  -0.005616581589 0.9999267485
900001 -0.01170092775  -0.004641451869 0.9999207694
901001 -0.01114279575  -0.004149555953 0.9999293071
902001 -0.01067355447  -0.004409841812 0.999933312
903001 -0.01157028865  -0.004894065324 0.9999210851
904001 -0.01160168516  -0.005079701665 0.9999197955
905001 -0.01164559304  -0.004810091388 0.9999206184
906001 -0.01170972171  -0.005216057248 0.9999178341
907001 -0.01278321872  -0.005188276922 0.9999048309
908001 -0.01357272182  -0.004044278444 0.9998997074
909001 -0.01345720586  -0.003277314101 0.9999040767
910001 -0.01345174566  -0.003059234903 0.9999048412
911001 -0.01336375267  -0.003080842651 0.9999059548
912001 -0.01373009772  -0.004441084316 0.9998958751
913001 -0.01354470447  -0.00446973456 0.999898276
914001 -0.0142132004  -0.004816263164 0.9998873879
915001 -0.014802203  -0.005167982078 0.9998770857
916001 -0.01412162993  -0.004744630779 0.9998890278
917001 -0.0138934812  -0.003763235673 0.9998963992
918001 -0.01345714468  -0.003419544591 0.9999036013
919001 -0.01292463881  -0.003537112889 0.9999102172
920001 -0.01328077196  -0.003737306158 0.9999048222
921001 -0.01356114251  -0.002627211013 0.999904592
922001 -0.01404472807  -0.002216218882 0.9998989118
923001 -0.01440223056  -0.002815134678 0.9998923195
924001 -0.01348400483  -0.003129656004 0.9999041888
925001 -0.01298628115  -0.002936670803 0.9999113622
926001 -0.0129522693  -0.003086005931 0.9999113536
927001 -0.01230980633  -0.003333768219 0.9999186739
928001 -0.01301103014  -0.00330128001 0.9999099032
929001 -0.01225394553  -0.003904689062 0.9999172936
930001 -0.01173529186  -0.004230968173 0.9999221878
931001 -0.01156377534  -0.004132442107 0.9999245981
932001 -0.01103568259  -0.002940766321 0.9999347806
933001 -0.01053420218  -0.002579822742 0.9999411857
934001 -0.0107371221  -0.003572896928 0.9999359722
935001 -0.0107505726  -0.003355716736 0.9999365801
936001 -0.0103659158  -0.002664496818 0.9999427224
937001 -0.01087659125  -0.002405640289 0.9999379543
938001 -0.01010831209  -0.002064226513 0.999946779
939001 -0.01068968126  -0.002413813182 0.9999399502
940001 -0.01041867206  -0.002208619446 0.9999432849
941001 -0.008752568536  -0.002078015744 0.9999595363
942001 -0.0088599935  -0.001828832757 0.999959077
943001 -0.00923719693  -0.001409745365 0.9999563424
944001 -0.008616038512  -0.0008348932427 0.9999625326
945001 -0.008476415101  -0.0003917121152 0.9999639977
946001 -0.008416047102  -0.001235635712 0.9999638209
947001 -0.008581022852  -0.0007392274085 0.999962909
948001 -0.007223553152  -0.0009967140659 0.999973413
949001 -0.007087506254  -0.001478571413 0.9999737901
950001 -0.006791414625  -0.001217328379 0.999976197
951001 -0.006354341975  -0.0006194252154 0.999979619
952001 -0.0062427337  -0.001212158043 0.9999797792
953001 -0.005928072679  -0.002277267366 0.9999798357
954001 -0.005474268795  -0.002290328882 0.9999823932
955001 -0.005642598814  -0.002327290886 0.9999813721
956001 -0.004953765009  -0.002280795048 0.9999851289
957001 -0.004667241998  -0.002570004328 0.9999858058
958001 -0.004376574027  -0.00219807633 0.9999880069
959001 -0.004169295995  -0.00205037182 0.9999892063
960001 -0.003252820846  -0.002452726622 0.9999917015
961001 -0.003273424935  -0.002488390817 0.9999915462
962001 -0.002693842055  -0.002834857451 0.9999923533
963001 -0.003085198592  -0.003391627611 0.9999894891
964001 -0.002625362783  -0.003913404005 0.9999888962
965001 -0.002993120795  -0.003925911022 0.9999878141
966001 -0.002829644255  -0.004425464388 0.999986204
967001 -0.002342755141  -0.004750736872 0.9999859708
968001 -0.001281370181  -0.004728588168 0.9999879991
969001 -0.001030137377  -0.004396414816 0.999989805
970001 -0.001176235901  -0.00499848137 0.9999868157
971001 -0.001634176055  -0.004898371464 0.9999866675
972001 -0.0009840522497  -0.005248325303 0.9999857432
973001 -0.001807647203  -0.004805453018 0.9999868198
974001 -0.002360913217  -0.004638172809 0.9999864565
975001 -0.001993828837  -0.004544963384 0.9999876838
976001 -0.002571609566  -0.004171975728 0.9999879906
977001 -0.00278335463  -0.003998051409 0.9999881341
978001 -0.002808268525  -0.004496839943 0.9999859458
979001 -0.002016155384  -0.004168454048 0.9999892794
980001 -0.001399882566  -0.004000964773 0.9999910162
981001 -0.0009671281946  -0.003475375363 0.9999934931
982001 -0.001185666915  -0.002999559767 0.9999947983
983001 -0.001812463284  -0.00366979597 0.9999916237
984001 -0.001987341573  -0.003314954704 0.9999925307
985001 -0.001877084572  -0.003734461304 0.9999912651
986001 -0.001968316671  -0.003231207759 0.9999928424
987001 -0.001809258272  -0.002543527366 0.9999951284
988001 -0.002755658794  -0.003002515355 0.9999916955
989001 -0.003541384758  -0.00278417916 0.9999898533
990001 -0.00308355982  -0.003537147816 0.99998899
991001 -0.002404879192  -0.004201641761 0.9999882812
992001 -0.001936258361  -0.004104497495 0.9999897019
993001 -0.002539044728  -0.004310756504 0.9999874852
994001 -0.003249790281  -0.004637006601 0.9999839683
995001 -0.003177826038  -0.004328974718 0.9999855805
996001 -0.00299670188  -0.003167805002 0.9999904923
997001 -0.001858316868  -0.003372937098 0.9999925849
998001 -0.001090299112  -0.003221207882 0.9999942174
999001 -0.000766350807  -0.002982521977 0.9999952585
1000001 -0.001023139837  -0.00242096689 0.999996546
1001001 -0.001355018146  -0.002292652112 0.9999964537
1002001 -0.0007698498689  -0.002059069324 0.9999975837
1003001 -0.0007240194374  -0.00135240872 0.9999988233
1004001 -0.001250229515  -0.001074788832 0.9999986408
1005001 -0.0005604636638  -0.0008376242806 0.999999492
1006001 -0.000443507566  -6.34262013e-05 0.9999998996
1007001 -0.000202355739  0.0001568380026 0.9999999671
1008001 -0.0006077676107  0.0005591060307 0.9999996589
1009001 -0.0007195656919  0.0004034194329 0.9999996597
1010001 -0.001045436466  0.0001038459086 0.9999994481
1011001 -0.001270808859  0.0002127999029 0.9999991698
1012001 -0.001150143271  0.0001953761482 0.9999993194
1013001 -0.001140343543  -0.0003063032103 0.9999993028
1014001 -0.001513064674  -0.0001184330081 0.9999988482
1015001 -0.002030972927  0.0001062725628 0.9999979318
1016001 -0.00184852234  -0.0002253935191 0.999998266
1017001 -0.00181949461  -0.0007709813437 0.9999980474
1018001 -0.001791954926  -0.0008394498122 0.999998042
1019001 -0.001212513778  -0.000719920443 0.9999990057
1020001 -0.001650535542  -0.0004507161409 0.9999985362
1021001 -0.0007508321058  -0.0002963990009 0.9999996741
1022001 -0.001142142782  0.0001423749499 0.9999993375
1023001 -0.000941515827  0.0006413928905 0.999999351
1024001 -0.0009069725199  0.0001105237873 0.9999995825
1025001 -0.002116951283  0.0005329579506 0.9999976171
1026001 -0.001532542976  -3.570894922e-05 0.9999988249
1027001 -0.001067519846  -0.0001652762343 0.9999994165
1028001 -0.002082196697  -0.0005420565312 0.9999976852
1029001 -0.001150835668  -0.0002751066242 0.9999992999
1030001 -0.001070582574  0.0001116236274 0.9999994206
1031001 -0.0009521180802  0.0003742468476 0.9999994766
1032001 -0.0005710114224  0.0006122632311 0.9999996495
1033001 -0.0001277260091  0.0009698602488 0.9999995214
1034001 0.001395288302  0.001003937247 0.9999985226
1035001 0.00110722812  0.0004102921374 0.9999993028
1036001 0.001487526005  0.000512293973 0.9999987623
1037001 0.001706460468  -1.321685078e-05 0.9999985438
1038001 0.001520261458  -0.0007072923074 0.9999985942
1039001 0.001570909283  -0.001024513895 0.9999982412
1040001 0.0009445002848  -0.0003554933288 0.9999994907
1041001 0.001063245489  0.0008293080348 0.9999990908
1042001 0.0009746935531  0.001299460034 0.9999986806
1043001 0.001577956689  0.001843425306 0.9999970558
1044001 0.002129248588  0.001539761394 0.9999965476
1045001 0.002463698746  0.0008569487283 0.9999965978
1046001 0.002309639302  0.001536553244 0.9999961522
1047001 0.001328423057  0.001359800603 0.999998193
1048001 0.002165183369  0.001340916049 0.9999967569
1049001 0.002265440253  0.001641434235 0.9999960866
1050001 0.002763282267  0.002183671373 0.9999937978
1051001 0.002959524502  0.001623025248 0.9999943034
1052001 0.002607198595  0.002534417966 0.9999933895
1053001 0.003936488496  0.002167522513 0.9999899028
1054001 0.004565497293  0.002467203224 0.9999865344
1055001 0.004830802997  0.002359960814 0.9999855468
1056001 0.00477827096  0.001525269051 0.9999874207
1057001 0.005175544595  0.00203411311 0.9999845379
1058001 0.005313925865  0.002589958437 0.9999825269
1059001 0.005861842395  0.002549980401 0.9999795679
1060001 0.006257467204  0.002110428473 0.9999781948
1061001 0.006041270146  0.003182928376 0.9999766856
1062001 0.005649797657  0.003044315898 0.9999794057
1063001 0.005044140121  0.002051225511 0.9999851744
1064001 0.005296702086  0.002746936276 0.9999821994
1065001 0.004642884044  0.002963420076 0.9999848307
1066001 0.004387188219  0.00199791451 0.9999883803
1067001 0.003908169755  0.0005810379033 0.9999921942
1068001 0.003995713009  0.001161825602 0.9999913421
1069001 0.002829117635  0.002219932015 0.9999935339
1070001 0.002154305208  0.00240216649 0.9999947942
1071001 0.001812246314  0.001421944921 0.9999973468
1072001 0.00160109876  0.001522771799 0.9999975587
1073001 0.00243539167  0.001637046799 0.9999956944
1074001 0.003103186376  0.001023319891 0.9999946614
1075001 0.002495157434  0.001082383211 0.9999963012
1076001 0.001165696578  0.001129999284 0.999998682
1077001 0.001248432477  0.001744404345 0.9999976991
1078001 0.00210891004  0.001896950896 0.9999959769
1079001 0.002316820663  0.001637473194 0.9999959754
1080001 0.002223753829  0.001789384851 0.9999959264
1081001 0.002922436659  0.002677639832 0.9999921447
1082001 0.003476381465  0.002761891611 0.9999901432
1083001 0.00306600188  0.004054062851 0.9999870819
1084001 0.002532722067  0.004065400656 0.9999885288
