0 0  -0 1
260251 -0.4792760278  -0.0002636651491 0.8776641839
260501 -0.4743927453  -0.0002609677121 0.880313271
260751 -0.469494821  -0.0002582592797 0.882935188
261001 -0.4645824063  -0.0002555399193 0.8855298541
261251 -0.4596556526  -0.0002528096986 0.888097189
261501 -0.454714712  -0.0002500686861 0.8906371136
261751 -0.4497597371  -0.0002473169508 0.8931495495
262001 -0.4447908807  -0.000244554562 0.8956344191
262251 -0.4398082962  -0.0002417815895 0.8980916457
262501 -0.4348121375  -0.0002389981038 0.9005211535
262751 -0.4298025587  -0.0002362041758 0.9029228675
263001 -0.4247797144  -0.0002333998769 0.9052967136
263251 -0.4197437596  -0.0002305852789 0.9076426186
263501 -0.4146948498  -0.0002277604542 0.9099605099
263751 -0.4096331409  -0.0002249254757 0.9122503161
264001 -0.4045587889  -0.0002220804167 0.9145119665
264251 -0.3994719507  -0.000219225351 0.9167453913
264501 -0.394372783  -0.0002163603529 0.9189505216
264751 -0.3892614435  -0.0002134854973 0.9211272893
265001 -0.3841380897  -0.0002106008593 0.9232756271
265251 -0.3790028798  -0.0002077065148 0.9253954689
265501 -0.3738559723  -0.00020480254 0.9274867492
265751 -0.3686975261  -0.0002018890116 0.9295494034
266001 -0.3635277004  -0.0001989660067 0.9315833679
266251 -0.3583466547  -0.000196033603 0.9335885799
266501 -0.353154549  -0.0001930918786 0.9355649775
266751 -0.3479515434  -0.000190140912 0.9375124998
267001 -0.3427377987  -0.0001871807824 0.9394310865
267251 -0.3375134756  -0.0001842115691 0.9413206785
267501 -0.3322787355  -0.0001812333523 0.9431812175
267751 -0.3270337399  -0.0001782462122 0.945012646
268001 -0.3217786507  -0.0001752502298 0.9468149076
268251 -0.3165136301  -0.0001722454863 0.9485879465
268501 -0.3112388406  -0.0001692320636 0.9503317081
268751 -0.305954445  -0.0001662100439 0.9520461386
269001 -0.3006606063  -0.0001631795099 0.9537311849
269251 -0.295357488  -0.0001601405446 0.9553867953
269501 -0.2900452538  -0.0001570932316 0.9570129184
269751 -0.2847240676  -0.000154037655 0.9586095042
270001 -0.2793940937  -0.0001509738992 0.9601765033
270251 -0.2740554964  -0.0001479020489 0.9617138675
270501 -0.2687084408  -0.0001448221896 0.9632215492
270751 -0.2633530916  -0.0001417344071 0.9646995019
271001 -0.2579896143  -0.0001386387873 0.96614768
271251 -0.2526181744  -0.0001355354169 0.9675660389
271501 -0.2472389377  -0.0001324243831 0.9689545346
271751 -0.2418520701  -0.0001293057731 0.9703131244
272001 -0.236457738  -0.0001261796749 0.9716417664
272251 -0.2310561078  -0.0001230461765 0.9729404195
272501 -0.2256473463  -0.000119905367 0.9742090436
272751 -0.2202316204  -0.0001167573352 0.9754475997
273001 -0.2148090972  -0.0001136021707 0.9766560494
273251 -0.2093799442  -0.0001104399634 0.9778343555
273501 -0.2039443288  -0.0001072708036 0.9789824816
273751 -0.1985024189  -0.000104094782 0.9801003922
274001 -0.1930543823  -0.0001009119898 0.9811880529
274251 -0.1876003873  -9.772251834e-05 0.9822454302
274501 -0.1821406022  -9.452645972e-05 0.9832724912
274751 -0.1766751955  -9.132390614e-05 0.9842692045
275001 -0.1712043359  -8.811495028e-05 0.9852355391
275251 -0.1657281922  -8.489968514e-05 0.9861714653
275501 -0.1602469334  -8.167820432e-05 0.9870769543
275751 -0.1547607288  -7.845060157e-05 0.9879519779
276001 -0.1492697476  -7.52169711e-05 0.9887965093
276251 -0.1437741593  -7.197740741e-05 0.9896105223
276501 -0.1382741336  -6.873200561e-05 0.9903939919
276751 -0.1327698401  -6.548086095e-05 0.9911468939
277001 -0.1272614489  -6.222406912e-05 0.9918692049
277251 -0.1217491298  -5.896172608e-05 0.9925609028
277501 -0.1162330531  -5.569392841e-05 0.9932219662
277751 -0.1107133889  -5.242077281e-05 0.9938523747
278001 -0.1051903077  -4.914235639e-05 0.9944521088
278251 -0.09966397981  -4.585877655e-05 0.99502115
278501 -0.09413457593  -4.257013129e-05 0.9955594808
278751 -0.08860226666  -3.927651869e-05 0.9960670845
279001 -0.08306722277  -3.597803726e-05 0.9965439454
279251 -0.07752961509  -3.267478579e-05 0.9969900489
279501 -0.07198961452  -2.936686364e-05 0.9974053812
279751 -0.06644739206  -2.605437024e-05 0.9977899295
280001 -0.06090311876  -2.273740546e-05 0.9981436818
280251 -0.05535696574  -1.94160694e-05 0.9984666273
280501 -0.04980910418  -1.609046274e-05 0.9987587561
280751 -0.04425970531  -1.276068624e-05 0.999020059
281001 -0.03870894041  -9.426841047e-06 0.999250528
281251 -0.03315698079  -6.089028553e-06 0.9994501561
281501 -0.02760399781  -2.747350708e-06 0.999618937
281751 -0.02205016286  5.980904778e-07 0.9997568656
282001 -0.01649564735  3.947192602e-06 0.9998639375
282251 -0.01094062272  7.299853043e-06 0.9999401495
282501 -0.005385260423  1.065596863e-05 0.9999854993
282751 0.0001702680845  1.401543614e-05 0.9999999854
283001 0.005725791335  1.737815198e-05 0.9999836073
283251 0.01128113786  2.074401234e-05 0.9999363657
283501 0.0168361362  2.411291288e-05 0.9998582619
283751 0.02239061491  2.748474922e-05 0.9997492984
284001 0.02794440255  3.085941662e-05 0.9996094784
284251 0.03349732771  3.423681014e-05 0.9994388064
284501 0.039049219  3.761682432e-05 0.9992372876
284751 0.04459990506  4.099935367e-05 0.9990049283
285001 0.05014921459  4.438429237e-05 0.9987417355
285251 0.05569697631  4.777153439e-05 0.9984477175
285501 0.06124301898  5.11609732e-05 0.9981228832
285751 0.06678717144  5.455250228e-05 0.9977672427
286001 0.07232926257  5.794601473e-05 0.9973808071
286251 0.07786912132  6.134140352e-05 0.9969635882
286501 0.08340657671  6.473856111e-05 0.9965155988
286751 0.08894145782  6.813737996e-05 0.9960368529
287001 0.09447359383  7.153775221e-05 0.9955273652
287251 0.100002814  7.493956984e-05 0.9949871514
287501 0.1055289477  7.834272435e-05 0.9944162283
287751 0.1110518243  8.174710726e-05 0.9938146133
288001 0.1165712733  8.515260978e-05 0.9931823251
288251 0.1220871246  8.855912297e-05 0.9925193832
288501 0.1275992077  9.196653743e-05 0.9918258081
288751 0.1331073525  9.537474379e-05 0.9911016212
289001 0.1386113891  9.878363238e-05 0.9903468448
289251 0.1441111476  0.0001021930934 0.9895615022
289501 0.1496064583  0.0001056030166 0.9887456177
289751 0.1550971514  0.0001090132918 0.9878992164
290001 0.1605830576  0.0001124238084 0.9870223244
290251 0.1660640076  0.000115834456 0.9861149689
290501 0.1715398321  0.0001192451234 0.9851771778
290751 0.1770103623  0.0001226556996 0.9842089801
291001 0.1824754291  0.0001260660735 0.9832104057
291251 0.187934864  0.0001294761336 0.9821814853
291501 0.1933884984  0.0001328857682 0.9811222508
291751 0.1988361641  0.0001362948656 0.9800327348
292001 0.2042776929  0.0001397033138 0.9789129709
292251 0.2097129168  0.0001431110009 0.9777629938
292501 0.2151416681  0.0001465178142 0.9765828388
292751 0.2205637793  0.0001499236415 0.9753725425
293001 0.2259790829  0.0001533283703 0.9741321422
293251 0.2313874119  0.0001567318877 0.9728616762
293501 0.2367885994  0.0001601340807 0.9715611836
293751 0.2421824785  0.0001635348365 0.9702307047
294001 0.2475688829  0.0001669340417 0.9688702804
294251 0.2529476463  0.0001703315832 0.9674799528
294501 0.2583186027  0.0001737273472 0.9660597648
294751 0.2636815864  0.0001771212205 0.9646097603
295001 0.2690364317  0.0001805130891 0.9631299838
295251 0.2743829734  0.0001839028393 0.9616204813
295501 0.2797210466  0.0001872903571 0.9600812991
295751 0.2850504864  0.0001906755285 0.9585124849
296001 0.2903711284  0.0001940582392 0.9569140871
296251 0.2956828083  0.0001974383751 0.9552861549
296501 0.3009853622  0.0002008158216 0.9536287387
296751 0.3062786265  0.0002041904642 0.9519418896
297001 0.3115624378  0.0002075621885 0.9502256596
297251 0.3168366329  0.0002109308799 0.9484801018
297501 0.3221010492  0.0002142964233 0.9467052699
297751 0.3273555241  0.000217658704 0.9449012189
298001 0.3325998955  0.0002210176071 0.9430680042
298251 0.3378340014  0.0002243730178 0.9412056827
298501 0.3430576805  0.0002277248206 0.9393143116
298751 0.3482707713  0.0002310729006 0.9373939494
299001 0.3534731131  0.0002344171426 0.9354446554
299251 0.3586645452  0.0002377574314 0.9334664897
299501 0.3638449074  0.0002410936515 0.9314595134
299751 0.3690140399  0.0002444256876 0.9294237884
