0 0  -0 1
1111001 -0.02320241695  0.0006201553989 0.9997305953
1112001 0.02303819652  -0.00172105206 0.9997331041
1113001 -0.02290429327  0.002735694089 0.9997339192
1114001 0.02217652345  -0.004126949548 0.9997455527
1115001 -0.02171350172  0.004596059274 0.9997536697
1116001 0.02110197858  -0.006039435307 0.9997590868
1117001 -0.02116120527  0.007193909087 0.9997501943
1118001 0.02093931499  -0.008066954566 0.9997482029
1119001 -0.02092418672  0.00872352037 0.9997430063
1120001 0.02051363376  -0.009819756472 0.9997413481
1121001 -0.02030360564  0.01114578994 0.9997317315
1122001 0.01917276071  -0.01202818785 0.9997438311
1123001 -0.01851484122  0.01284729931 0.9997460415
1124001 0.01865253534  -0.01387803991 0.9997297049
1125001 -0.01711187873  0.01419874424 0.999752759
1126001 0.0172058249  -0.014517868 0.9997465634
1127001 -0.01671990586  0.01470767617 0.9997520337
1128001 0.01535695304  -0.01569534919 0.9997588809
1129001 -0.01432572213  0.01649056006 0.9997613891
1130001 0.01424224314  -0.01729145691 0.9997490505
1131001 -0.0129099242  0.0175369163 0.9997628671
1132001 0.01275062015  -0.01782508558 0.9997598151
1133001 -0.01251177447  0.01802806301 0.9997591932
1134001 0.01171279282  -0.0182529474 0.9997647925
1135001 -0.01094980006  0.01873250971 0.9997645697
1136001 0.01055097917  -0.01883743182 0.9997668868
1137001 -0.009872778835  0.019606498 0.9997590277
1138001 0.008952236428  -0.01950382581 0.9997697026
1139001 -0.007824178478  0.01961490702 0.9997769939
1140001 0.007480973435  -0.02010467024 0.9997698921
1141001 -0.00721226941  0.0206406712 0.9997609443
1142001 0.006053974174  -0.02132070808 0.9997543582
1143001 -0.004860213846  0.02205865182 0.9997448645
1144001 0.004176308318  -0.02222038762 0.9997443737
1145001 -0.003227148275  0.02245639455 0.9997426148
1146001 0.002117094392  -0.02263912466 0.9997414605
1147001 -0.001342812398  0.02282579604 0.9997385557
1148001 6.738329231e-05  -0.02343694205 0.9997253149
1149001 0.001173190968  0.02421443323 0.9997060992
1150001 -0.001999444822  -0.02417305368 0.9997057895
1151001 0.00311615681  0.02407448465 0.9997053109
1152001 -0.00380283402  -0.0237014708 0.9997118478
1153001 0.004751597811  0.02302856274 0.9997235156
1154001 -0.006053253994  -0.02235335664 0.9997318068
1155001 0.006768024191  0.02114384475 0.9997535354
1156001 -0.008274274884  -0.02084686743 0.9997484406
1157001 0.008683491019  0.02029263126 0.9997563733
1158001 -0.009324253528  -0.01991831915 0.9997581302
1159001 0.0108173616  0.01917744971 0.9997575756
1160001 -0.01157143655  -0.01902132652 0.9997521147
1161001 0.01331181932  0.01865730909 0.9997373156
1162001 -0.01500372797  -0.01831032794 0.9997197707
1163001 0.01569333844  0.01784373806 0.9997176202
1164001 -0.01671318924  -0.01639652809 0.999725874
1165001 0.01806373772  0.01563590172 0.9997145692
1166001 -0.01859543772  -0.01559205506 0.9997055054
1167001 0.0187134584  0.01437823528 0.9997214976
1168001 -0.01949993126  -0.01302398923 0.9997250264
1169001 0.01985049428  0.01254090649 0.9997243037
1170001 -0.02020146669  -0.01108375402 0.9997344903
1171001 0.02068004925  0.01041439282 0.999731902
1172001 -0.02093390797  -0.009642974432 0.999734357
1173001 0.02078704203  0.009455070155 0.9997392162
1174001 -0.02109367958  -0.008141266862 0.9997443555
1175001 0.02136487962  0.006710168396 0.9997492263
1176001 -0.02177767432  -0.005772294513 0.9997461745
1177001 0.02273307486  0.004300336027 0.9997323214
1178001 -0.02336906027  -0.003325075251 0.9997213766
1179001 0.02310417704  0.001836803606 0.9997313755
1180001 -0.02305238029  0.0003337008368 0.9997342029
1181001 0.02347920237  -0.001006029196 0.9997238193
1182001 -0.02279009859  0.002394468961 0.9997374045
1183001 0.02274086926  -0.003276154799 0.999736025
1184001 -0.02209757169  0.004368117733 0.9997462762
1185001 0.02176148937  -0.005084240784 0.9997502628
1186001 -0.02195307599  0.005626107446 0.9997431717
1187001 0.02174591999  -0.005808366392 0.9997466568
1188001 -0.02157215605  0.007096861632 0.999742105
1189001 0.02034867612  -0.007878080536 0.9997619052
1190001 -0.01992839071  0.008504598853 0.9997652379
1191001 0.01969103755  -0.009373357663 0.9997621733
1192001 -0.0196298183  0.01062995464 0.9997508061
1193001 0.01853875531  -0.01108629247 0.9997666771
1194001 -0.01744744528  0.01148428811 0.9997818251
1195001 0.01665562646  -0.01243651138 0.9997839383
1196001 -0.01622772395  0.01335437762 0.9997791364
1197001 0.0159874415  -0.01395652161 0.9997747832
1198001 -0.0152510886  0.01508908162 0.9997698354
1199001 0.01448876924  -0.015029098 0.9997820771
1200001 -0.01386288209  0.01534609625 0.999786136
1201001 0.01405095333  -0.0156887646 0.9997781921
1202001 -0.01335466234  0.01601289487 0.9997825964
1203001 0.01256200241  -0.01662795432 0.99978283
1204001 -0.01199360531  0.01686551363 0.999785831
1205001 0.01132315447  -0.0167938234 0.9997948558
1206001 -0.01010686843  0.01704915741 0.9998035694
1207001 0.008822605828  -0.01756404256 0.9998068143
1208001 -0.008064018029  0.01819479005 0.999801941
1209001 0.006793604861  -0.01787834512 0.9998170891
1210001 -0.007090803862  0.01789548531 0.9998147189
1211001 0.00626651026  -0.01894334304 0.9998009205
1212001 -0.005456990197  0.01940210495 0.9997968691
1213001 0.004918952777  -0.02017054609 0.9997844532
1214001 -0.004646547169  0.01952217428 0.9997986269
1215001 0.002630711587  -0.02035526807 0.999789349
1216001 -0.002173311392  0.02047616496 0.9997879792
1217001 0.0006159895864  -0.0203590782 0.9997925427
1218001 0.0005500401912  0.02051491568 0.9997893956
1219001 -0.001567038608  -0.02112104297 0.9997756978
1220001 0.002951228442  0.02090963131 0.9997770139
1221001 -0.003772546307  -0.0204526411 0.9997837053
1222001 0.004889098487  0.01965437245 0.9997948801
1223001 -0.005793875046  -0.01903800519 0.9998019731
1224001 0.006091808843  0.01912394792 0.9997985619
1225001 -0.006693227265  -0.01864904593 0.9998036876
1226001 0.007400291588  0.01868772266 0.9997979819
1227001 -0.008836247381  -0.01872911367 0.9997855475
1228001 0.009777620575  0.01766765821 0.9997961052
1229001 -0.01052074691  -0.0172772088 0.999795385
1230001 0.01089676156  0.01727176123 0.9997914517
1231001 -0.01165803271  -0.01689360576 0.999789326
1232001 0.01271607069  0.01634432323 0.9997855593
1233001 -0.01322112798  -0.01543671864 0.9997934334
1234001 0.0144243958  0.01474821066 0.9997871909
1235001 -0.01497272935  -0.01434404538 0.9997850097
1236001 0.01582884481  0.01330854005 0.9997861423
1237001 -0.01611783124  -0.01217990254 0.9997959119
1238001 0.01618841853  0.01125365934 0.9998056262
1239001 -0.01664618004  -0.01022370102 0.9998091721
1240001 0.01697753122  0.009957038772 0.9998062916
1241001 -0.01689616829  -0.009265982687 0.9998143133
1242001 0.01715981501  0.008460568682 0.999816963
1243001 -0.0173402909  -0.007323364962 0.9998228256
1244001 0.01786625658  0.006882840181 0.9998166949
1245001 -0.0179838336  -0.005832806364 0.999821264
1246001 0.01864252291  0.005039490278 0.9998135125
1247001 -0.01932699494  -0.004022879074 0.9998051228
1248001 0.01869898013  0.004041691077 0.9998169897
1249001 -0.01826530484  -0.003021087307 0.9998286111
1250001 0.01790423953  0.00166578605 0.9998383186
1251001 -0.01785290228  -0.000843584917 0.9998402683
1252001 0.01799950983  -0.0002745897745 0.999837958
1253001 -0.0179755745  0.00104487059 0.9998378803
1254001 0.01781695218  -0.00145767685 0.9998402029
1255001 -0.01750738212  0.002393913705 0.9998438682
1256001 0.01770078131  -0.002824534855 0.9998393392
1257001 -0.01683754402  0.003504321456 0.9998520975
1258001 0.01681472657  -0.004941135191 0.9998464133
1259001 -0.01668923938  0.005634487324 0.9998448489
1260001 0.01683047835  -0.005919594285 0.999840834
1261001 -0.01664551357  0.007051421938 0.9998365888
1262001 0.01619555655  -0.007648553059 0.9998395889
1263001 -0.01612579209  0.008603563259 0.9998329548
1264001 0.01549208667  -0.008555258632 0.9998433891
1265001 -0.01460659146  0.008928875736 0.9998534506
1266001 0.0140803968  -0.009509914837 0.9998556415
1267001 -0.0131143694  0.01012272599 0.9998627624
1268001 0.0125978838  -0.01016386819 0.9998689859
1269001 -0.01179656108  0.01024706363 0.9998779119
1270001 0.01148044969  -0.01073905748 0.9998764283
1271001 -0.01030427587  0.01140817758 0.9998818307
1272001 0.009962835425  -0.01248939179 0.9998723703
1273001 -0.009075319966  0.01303971202 0.9998737942
1274001 0.00858471961  -0.01338380141 0.9998735802
1275001 -0.008322712822  0.01344285943 0.9998750032
1276001 0.007789377483  -0.01345203881 0.9998791768
1277001 -0.007811908339  0.01422866865 0.9998682508
1278001 0.007193652309  -0.01428095089 0.9998721447
1279001 -0.006161793163  0.01417347207 0.9998805653
1280001 0.005864155247  -0.01476725537 0.9998737619
1281001 -0.006069867997  0.01531470871 0.999864299
1282001 0.005284252123  -0.01542997038 0.9998669875
1283001 -0.005160161941  0.01575882426 0.9998625066
1284001 0.004799664999  -0.01630453874 0.9998555522
1285001 -0.003973105779  0.01652164464 0.9998556144
1286001 0.002937796987  -0.01673120535 0.9998557076
1287001 -0.002607527459  0.01699083806 0.9998522452
1288001 0.002195964513  -0.01709439247 0.9998514687
1289001 -0.00166810977  0.01758028574 0.9998440633
1290001 0.001668707388  -0.01792575577 0.9998379282
1291001 -0.001134243376  0.01768791267 0.9998429133
1292001 0.0006293043351  -0.01741104786 0.9998482181
1293001 -0.0001152879944  0.01759586063 0.9998451742
1294001 -0.0004440297599  -0.01771150394 0.9998430404
1295001 0.0007141249369  0.01724464386 0.999851045
1296001 -0.001751355202  -0.01691135003 0.999855459
1297001 0.002207992907  0.01652255113 0.9998610554
1298001 -0.002761845085  -0.01712441427 0.999849552
1299001 0.003911948784  0.01727070288 0.9998431974
1300001 -0.004900681957  -0.017253912 0.99983913
1301001 0.006168503771  0.01706043154 0.999835432
1302001 -0.00663506917  -0.01722016875 0.9998297063
1303001 0.0077397341  0.01683470678 0.9998283298
1304001 -0.008143223793  -0.01669208361 0.9998275162
1305001 0.009629062525  0.01643474795 0.9998185736
1306001 -0.009968810575  -0.01556056431 0.9998292312
1307001 0.01092793967  0.01540057393 0.9998216853
1308001 -0.01168728415  -0.0144606032 0.9998271342
1309001 0.01152837436  0.01449312826 0.9998285082
1310001 -0.01186017112  -0.01350274876 0.999838493
1311001 0.01286399877  0.01270346878 0.9998365563
1312001 -0.01342572932  -0.01215445311 0.9998359961
1313001 0.01437635616  0.01153544481 0.9998301125
1314001 -0.01508880034  -0.01143887212 0.9998207241
1315001 0.0151872516  0.01114513133 0.9998225509
1316001 -0.01612950534  -0.01040782585 0.9998157411
1317001 0.01675172134  0.009811467511 0.9998115397
1318001 -0.01687802927  -0.008965956232 0.9998173552
1319001 0.0169724684  0.008286386594 0.9998216196
1320001 -0.01769059309  -0.006859054554 0.9998199819
1321001 0.01796652743  0.006219816479 0.9998192425
1322001 -0.01844715196  -0.00560211235 0.9998141422
1323001 0.01883833183  0.004772028928 0.9998111546
1324001 -0.01941151733  -0.004259085366 0.9998025071
1325001 0.01929091297  0.004007564713 0.9998058812
1326001 -0.01933591157  -0.003614511752 0.9998065102
1327001 0.01955737619  0.003456822054 0.9998027602
1328001 -0.01936913833  -0.002540615763 0.9998091726
1329001 0.0196016337  0.001572245577 0.9998066333
1330001 -0.02019533172  -0.001053235516 0.9997954987
1331001 0.02042738678  0.0004162099717 0.9997912525
1332001 -0.02042241749  0.0006696488894 0.9997912164
1333001 0.0207617927  -0.001430666976 0.9997834271
1334001 -0.02082226663  0.002180732486 0.9997808148
1335001 0.02076027592  -0.003240215861 0.9997792316
1336001 -0.0203845594  0.003621683168 0.9997856536
1337001 0.01981837761  -0.004272611373 0.9997944672
1338001 -0.02042387652  0.005124248288 0.9997782791
1339001 0.01984722232  -0.005688516777 0.9997868415
1340001 -0.02004131222  0.007163760478 0.9997734875
1341001 0.01914760255  -0.008438165064 0.9997810593
1342001 -0.01841361532  0.008975726471 0.9997901655
1343001 0.01724071116  -0.009834142452 0.9998030043
1344001 -0.01695405092  0.01057697473 0.9998003239
1345001 0.0166066976  -0.01210813467 0.999788783
1346001 -0.01649554201  0.01293728 0.9997802378
1347001 0.01574763772  -0.01274617201 0.9997947524
1348001 -0.01497580695  0.01295978717 0.9998038653
1349001 0.01398074452  -0.01304102205 0.9998172185
1350001 -0.01374316612  0.01327445533 0.9998174404
1351001 0.01290346543  -0.01347749384 0.9998259137
1352001 -0.01216674487  0.01427900374 0.9998240247
1353001 0.01166440841  -0.01472247574 0.9998235796
1354001 -0.01051029996  0.01574612977 0.9998207804
1355001 0.009925239228  -0.01598969222 0.999822894
1356001 -0.009053361924  0.01638061685 0.9998248406
1357001 0.008468939344  -0.016616558 0.9998260684
1358001 -0.007727659644  0.01769393104 0.9998135866
1359001 0.007051196432  -0.01816287988 0.9998101772
1360001 -0.006020879006  0.01870990611 0.9998068255
1361001 0.005275257308  -0.01888702195 0.9998077075
1362001 -0.004902897662  0.01916738151 0.9998042674
1363001 0.004118332444  -0.0188078556 0.9998146347
1364001 -0.003306762978  0.0188036224 0.9998177279
1365001 0.0024364975  -0.0189575536 0.9998173206
1366001 -0.001496382792  0.01909126143 0.9998166254
1367001 0.0005842146816  -0.02000767272 0.9997996558
1368001 0.0006669512344  0.01953481108 0.9998089549
1369001 -0.001589999908  -0.01946080537 0.9998093563
1370001 0.002400654192  0.02025981845 0.9997918666
1371001 -0.00301293292  -0.0199809846 0.9997958204
1372001 0.00450088979  0.02000512602 0.9997897463
1373001 -0.005315049227  -0.01935101149 0.999798624
1374001 0.00637631976  0.01924134641 0.9997945354
1375001 -0.007879674253  -0.01950076543 0.9997787909
1376001 0.008919526383  0.01975772266 0.9997650096
1377001 -0.010229053  -0.0194674098 0.9997581639
1378001 0.01118353427  0.01848014044 0.9997666792
1379001 -0.01228384793  -0.01775881826 0.9997668385
1380001 0.01316676908  0.0170765319 0.9997674871
1381001 -0.01399094372  -0.01690905294 0.9997591397
1382001 0.01461489527  0.01676071039 0.9997527111
1383001 -0.01526771743  -0.01652431801 0.9997468898
1384001 0.01590616491  0.01583213131 0.999748137
1385001 -0.01723386242  -0.01475222689 0.9997426497
1386001 0.01790477789  0.01350958397 0.9997484234
1387001 -0.01863471586  -0.01285754091 0.9997436826
1388001 0.01883683897  0.01231784269 0.99974669
1389001 -0.01951175747  -0.01123417109 0.9997465102
1390001 0.01973370774  0.01046671343 0.9997504832
1391001 -0.01943393814  -0.009723286246 0.999763862
1392001 0.01915839118  0.008809649865 0.9997776483
1393001 -0.01917991568  -0.008656069716 0.9997785771
1394001 0.01996493031  0.007617561526 0.9997716611
1395001 -0.02018993621  -0.006548993828 0.9997747132
1396001 0.01900340212  0.005679675684 0.9998032866
1397001 -0.01894862008  -0.004619122547 0.9998097886
1398001 0.01952157968  0.004216301183 0.9998005454
1399001 -0.02003399927  -0.003627075326 0.9997927201
1400001 0.02054354791  0.002994597188 0.9997844743
1401001 -0.01975439074  -0.00173972807 0.9998033493
1402001 0.01943402902  0.0004612530354 0.999811035
1403001 -0.02056975566  0.0003172250346 0.9997883698
1404001 0.02040676888  -0.002158241732 0.9997894307
1405001 -0.02017719836  0.003264018963 0.9997910916
1406001 0.02073846004  -0.004136676564 0.9997763771
1407001 -0.02074213737  0.004476679222 0.9997748362
1408001 0.02112131505  -0.00528156711 0.9997629694
1409001 -0.02136460256  0.006315153274 0.9997518055
1410001 0.02107897945  -0.007731953061 0.999747915
1411001 -0.02069356652  0.008338083641 0.9997510953
1412001 0.02072199465  -0.008588529752 0.9997483864
1413001 -0.0204768568  0.009680164422 0.9997434634
1414001 0.0193357479  -0.01090184004 0.999753609
1415001 -0.01862786405  0.01158332473 0.9997593857
1416001 0.01870613639  -0.01213590868 0.9997513692
1417001 -0.01762132448  0.01239099259 0.9997679492
1418001 0.01676988852  -0.0135715252 0.9997672652
1419001 -0.01615479768  0.01442414505 0.9997654557
1420001 0.01490294633  -0.01456312979 0.9997828851
1421001 -0.01498985844  0.01552730489 0.9997670763
1422001 0.01429622072  -0.01587960036 0.9997717021
1423001 -0.01383733559  0.01636522054 0.9997703274
1424001 0.01306893025  -0.0165246747 0.9997780444
1425001 -0.01182433889  0.01691303878 0.9997870444
1426001 0.01104348146  -0.0168456298 0.9997971125
1427001 -0.01075471554  0.0175602274 0.9997879647
1428001 0.01000287794  -0.01847689947 0.9997792489
1429001 -0.009367052128  0.01923130949 0.9997711813
1430001 0.009680471367  -0.01892644053 0.9997740136
1431001 -0.00949722018  0.01928397624 0.9997689388
1432001 0.008718740308  -0.019468078 0.9997724628
1433001 -0.007810601105  0.01934838672 0.9997822935
1434001 0.00634300728  -0.02017769782 0.9997762883
1435001 -0.005123004913  0.01917988658 0.9998029239
1436001 0.004128193804  -0.02000161543 0.9997914249
1437001 -0.003013291422  0.02030586435 0.9997892737
1438001 0.001910393724  -0.0206900034 0.9997841137
1439001 -0.000863468076  0.02079345249 0.9997834199
1440001 0.0001749468537  -0.02053084026 0.9997892047
1441001 0.0005423183745  0.02057746736 0.9997881144
1442001 -0.0009658428738  -0.02065925658 0.9997861082
1443001 0.001347049942  0.02038902114 0.9997912148
1444001 -0.002139194512  -0.02075440689 0.9997823155
1445001 0.002891340641  0.02130809006 0.999768776
1446001 -0.003825503961  -0.02127758214 0.9997662877
1447001 0.004921400921  0.02048148308 0.9997781197
1448001 -0.005921692189  -0.01995752487 0.9997832919
1449001 0.006198555601  0.02063524994 0.9997678552
1450001 -0.006481789247  -0.02057256014 0.999767351
1451001 0.007714838013  0.0203131969 0.9997638998
1452001 -0.009262391035  -0.0199112857 0.9997588453
1453001 0.009839226499  0.01945441192 0.9997623295
1454001 -0.01082365951  -0.01883630526 0.9997639931
1455001 0.01157305051  0.01793764045 0.9997721268
1456001 -0.01193501485  -0.01833393024 0.9997606825
1457001 0.01253397377  0.01775662496 0.999763773
1458001 -0.01334812486  -0.01706444259 0.9997652886
1459001 0.01445721713  0.01598629105 0.9997676867
1460001 -0.01538817505  -0.01615800862 0.9997510304
1461001 0.01633527968  0.01541019846 0.9997478104
1462001 -0.01681660478  -0.01468161305 0.9997507949
1463001 0.01644043575  0.01407698239 0.9997657479
1464001 -0.01664351647  -0.01368362092 0.999767849
1465001 0.01734412649  0.01291161861 0.9997662083
1466001 -0.01753411864  -0.01264468853 0.9997663059
1467001 0.01827008541  0.01190068579 0.9997622605
1468001 -0.01871719437  -0.01103078296 0.9997639663
1469001 0.01932332396  0.0108228465 0.9997547075
1470001 -0.01967031847  -0.01063568054 0.9997499491
1471001 0.01956835505  0.01002875067 0.9997582226
1472001 -0.02000099142  -0.00899398224 0.9997595054
1473001 0.02036079054  0.008018783866 0.99976054
1474001 -0.02092866269  -0.007172298614 0.9997552446
1475001 0.02153377109  0.006027091273 0.9997499541
1476001 -0.02138720347  -0.005160687859 0.9997579481
1477001 0.02155602882  0.004018328035 0.9997595664
1478001 -0.02190725311  -0.002654294176 0.9997564838
1479001 0.02211950201  0.001952466864 0.9997534273
1480001 -0.0225019306  -0.0009253305235 0.9997463712
1481001 0.02279415565  0.0004414627718 0.999740082
1482001 -0.022421395  0.0005390339929 0.9997484636
1483001 0.02222408744  -0.001416454577 0.999752011
1484001 -0.02198348899  0.002127378426 0.9997560705
1485001 0.02179109818  -0.002960211996 0.9997581633
1486001 -0.02131233557  0.004004648956 0.9997648459
1487001 0.02128846591  -0.005008517092 0.9997608294
1488001 -0.02071339938  0.006075186309 0.9997669964
1489001 0.02068270626  -0.006246695287 0.999766575
1490001 -0.02128066381  0.006849271134 0.9997500792
1491001 0.02098436943  -0.008150583567 0.99974658
1492001 -0.0210395866  0.009386685808 0.9997345777
1493001 0.02099614259  -0.01034029392 0.9997260826
1494001 -0.02061924703  0.01109251954 0.9997258637
1495001 0.01994362761  -0.01221742623 0.9997264557
1496001 -0.0198285132  0.01311224451 0.9997174096
1497001 0.01943678969  -0.01367705883 0.9997175347
1498001 -0.01898041254  0.01408452584 0.999720646
1499001 0.01838811272  -0.01467277803 0.9997232551
1500001 -0.01761283569  0.01520015527 0.999729335
