0 0  -0 1
132251 0.2012967305  -0.0001204412269 -0.9795303016
132501 0.1958518172  -0.0001219130334 -0.9806334946
132751 0.1904008592  -0.0001233895053 -0.9817064213
133001 0.1849440246  -0.000124870604 -0.9827490484
133251 0.1794814819  -0.0001263562899 -0.9837613439
133501 0.1740133996  -0.0001278465236 -0.9847432764
133751 0.1685399466  -0.0001293412677 -0.9856948157
134001 0.1630612918  -0.0001308404794 -0.9866159324
134251 0.1575776042  -0.0001323441181 -0.987506598
134501 0.1520890531  -0.0001338521429 -0.9883667852
134751 0.1465958079  -0.0001353645126 -0.9891964672
135001 0.1410980382  -0.0001368811857 -0.9899956186
135251 0.1355959136  -0.0001384021202 -0.9907642147
135501 0.130089604  -0.000139927274 -0.9915022316
135751 0.1245792792  -0.0001414566046 -0.9922096468
136001 0.1190651095  -0.0001429900691 -0.9928864382
136251 0.1135472649  -0.0001445276244 -0.9935325851
136501 0.1080259157  -0.000146069227 -0.9941480675
136751 0.1025012325  -0.0001476148332 -0.9947328664
137001 0.09697338562  -0.0001491643989 -0.9952869638
137251 0.09144254576  -0.0001507178796 -0.9958103424
137501 0.08590888361  -0.0001522752307 -0.9963029863
137751 0.08037256996  -0.0001538364072 -0.9967648802
138001 0.07483377569  -0.0001554013636 -0.9971960097
138251 0.06929267174  -0.0001569700544 -0.9975963618
138501 0.06374942913  -0.0001585424337 -0.9979659238
138751 0.05820421896  -0.0001601184552 -0.9983046846
139001 0.05265721237  -0.0001616980723 -0.9986126335
139251 0.04710858056  -0.0001632812382 -0.9988897612
139501 0.04155849479  -0.0001648679057 -0.999136059
139751 0.03600712635  -0.0001664580274 -0.9993515193
140001 0.03045464659  -0.0001680515556 -0.9995361355
140251 0.02490122688  -0.0001696484422 -0.999689902
140501 0.01934703861  -0.0001712486388 -0.9998128139
140751 0.01379225322  -0.0001728520969 -0.9999048674
141001 0.008237042147  -0.0001744587676 -0.9999660598
141251 0.002681576845  -0.0001760686015 -0.9999963891
141501 -0.002873971219  -0.0001776815492 -0.9999958543
141751 -0.008429430578  -0.000179297561 -0.9999644556
142001 -0.01398462977  -0.0001809165868 -0.9999021939
142251 -0.01953939733  -0.0001825385761 -0.9998090711
142501 -0.02509356183  -0.0001841634784 -0.99968509
142751 -0.03064695183  -0.0001857912428 -0.9995302546
143001 -0.03619939594  -0.000187421818 -0.9993445695
143251 -0.04175072278  -0.0001890551525 -0.9991280405
143501 -0.04730076102  -0.0001906911948 -0.9988806744
143751 -0.05284933936  -0.0001923298926 -0.9986024786
144001 -0.05839628656  -0.0001939711937 -0.9982934619
144251 -0.0639414314  -0.0001956150455 -0.9979536337
144501 -0.06948460274  -0.0001972613953 -0.9975830046
144751 -0.07502562949  -0.0001989101899 -0.9971815859
145001 -0.08056434065  -0.0002005613758 -0.9967493902
145251 -0.08610056526  -0.0002022148996 -0.9962864306
145501 -0.09163413244  -0.0002038707073 -0.9957927215
145751 -0.09716487142  -0.0002055287447 -0.9952682782
146001 -0.1026926115  -0.0002071889574 -0.9947131167
146251 -0.108217182  -0.0002088512908 -0.9941272544
146501 -0.1137384125  -0.0002105156898 -0.9935107091
146751 -0.1192561326  -0.0002121820995 -0.9928635001
147001 -0.124770172  -0.0002138504642 -0.9921856472
147251 -0.1302803604  -0.0002155207283 -0.9914771713
147501 -0.1357865278  -0.000217192836 -0.9907380944
147751 -0.1412885043  -0.0002188667309 -0.9899684392
148001 -0.14678612  -0.0002205423568 -0.9891682295
148251 -0.1522792053  -0.0002222196568 -0.98833749
148501 -0.1577675907  -0.0002238985742 -0.9874762464
148751 -0.1632511067  -0.0002255790517 -0.9865845252
149001 -0.1687295841  -0.0002272610321 -0.9856623539
149251 -0.1742028538  -0.0002289444576 -0.984709761
149501 -0.1796707468  -0.0002306292705 -0.9837267759
149751 -0.1851330945  -0.0002323154126 -0.9827134289
